,Variable1,Variable2,ADF Statistic
2921,Indep_1,Group_4_Coint_7,-3.4536017543303554
2922,Group_4_Coint_7,Indep_2,-2.809718970269763
2923,Indep_2,Group_4_Coint_7,-2.809718970269763
2924,Group_4_Coint_7,Indep_3,-1.7541481179655085
2925,Indep_3,Group_4_Coint_7,-1.7541481179655085
2926,Group_4_Coint_7,Indep_4,-1.3275200516632104
2927,Indep_4,Group_4_Coint_7,-1.3275200516632104
2928,Group_4_Coint_8,Group_4_Coint_9,-1.6725827195643965
2929,Group_4_Coint_9,Group_4_Coint_8,-1.6725827195643965
2930,Group_4_Coint_8,Indep_0,-2.324862906498748
2931,Indep_0,Group_4_Coint_8,-2.324862906498748
2932,Group_4_Coint_8,Indep_1,-3.4073392418555777
2933,Indep_1,Group_4_Coint_8,-3.4073392418555777
2934,Group_4_Coint_8,Indep_2,-2.79792291457648
2935,Indep_2,Group_4_Coint_8,-2.79792291457648
2936,Group_4_Coint_8,Indep_3,-1.7153295292137376
2937,Indep_3,Group_4_Coint_8,-1.7153295292137376
2938,Group_4_Coint_8,Indep_4,-1.2966247613493653
2939,Indep_4,Group_4_Coint_8,-1.2966247613493653
2940,Group_4_Coint_9,Indep_0,-2.354494982898331
2941,Indep_0,Group_4_Coint_9,-2.354494982898331
2942,Group_4_Coint_9,Indep_1,-3.3568700354389542
2943,Indep_1,Group_4_Coint_9,-3.3568700354389542
2944,Group_4_Coint_9,Indep_2,-2.763513139837834
2945,Indep_2,Group_4_Coint_9,-2.763513139837834
2946,Group_4_Coint_9,Indep_3,-1.7582365813779077
2947,Indep_3,Group_4_Coint_9,-1.7582365813779077
2948,Group_4_Coint_9,Indep_4,-1.2942829523734238
2949,Indep_4,Group_4_Coint_9,-1.2942829523734238
2950,Indep_0,Indep_1,-2.5010364570049703
2951,Indep_1,Indep_0,-2.5010364570049703
2952,Indep_0,Indep_2,-1.85435666505882
2953,Indep_2,Indep_0,-1.85435666505882
2954,Indep_0,Indep_3,-2.097614360040478
2955,Indep_3,Indep_0,-2.097614360040478
2956,Indep_0,Indep_4,-1.67564648477819
2957,Indep_4,Indep_0,-1.67564648477819
2958,Indep_1,Indep_2,-1.911369390867786
2959,Indep_2,Indep_1,-1.911369390867786
2960,Indep_1,Indep_3,-0.8493013964414418
2961,Indep_3,Indep_1,-0.8493013964414418
2962,Indep_1,Indep_4,-0.21199199558319495
2963,Indep_4,Indep_1,-0.21199199558319495
2964,Indep_2,Indep_3,-1.6075429484798103
2965,Indep_3,Indep_2,-1.6075429484798103
2966,Indep_2,Indep_4,-1.8185942554749506
2967,Indep_4,Indep_2,-1.8185942554749506
2968,Indep_3,Indep_4,-1.5311568214571911
2969,Indep_4,Indep_3,-1.5311568214571911
